"pitching.Season","pitching.injury_lagged","players","rstudent.fwd_aic.","hatvalues.fwd_aic.","cooks.distance.fwd_aic.","dffits.fwd_aic.","X.Intercept.","Pitches","Age","prior_injury","P_per_IP","IP_accel_2","wSI..pi._accel_2","wFA..pi._accel_2","walk_rate","win_rec","vFA..pi.","FA...pi.","tj","FA.Z..pi.","wild_pitch_rate_accel_2","vFA..pi..FA...pi.","IP_accel_2.FA...pi.","P_per_IP.IP_accel_2","FA...pi..FA.Z..pi.","P_per_IP.wFA..pi._accel_2","wSI..pi._accel_2.wFA..pi._accel_2","tj.wild_pitch_rate_accel_2"
2016,0,"JOSH EDGIN",-0.790438420339023,0.026702556040505,0.000461209964244721,-0.121979291676178,-0.0229192307062255,0.0228878694862046,0.0100368869230913,0.0116101234397153,0.0335599702105614,-0.00155933791694342,0.00331137335680922,0.0102640024396881,-0.0546779418709109,-0.0417941491149067,0.0118594914534386,-0.0353731426175284,-0.03645255118198,-0.010308613740056,8.14641301564363e-05,0.0288032768112909,0.00204870363830702,0.00108870698423613,0.0159959293705601,-0.00971543834583862,-0.000218493027458237,-0.0666888395496011
2016,1,"HUSTON STREET",2.00331520615951,0.00531390910914526,0.00154139532397089,0.135580914524503,-0.0359558064633068,-0.0323512065371315,0.0191333470321827,-0.0198112834159339,0.0258224324047729,0.0259010512982983,0.0053083855500401,-0.00573112193779419,0.0111233128101121,0.0315176663054924,-0.00487648814816367,0.0955413118324553,-0.0234870087630757,0.00330041096561406,-0.00194114446476992,-0.0835409213305575,-0.00618538861556031,-0.0241795256067122,-0.0268160716082292,0.00559584706151634,-0.00463596597231113,-0.00486276022682064
2016,0,"JOSH COLLMENTER",-0.650202581798255,0.0252063556446981,0.000279361727947614,-0.097412269480243,-0.0119784851591472,-0.00781607142841787,0.00699988704239268,0.00512153030038114,0.00361634174466315,-0.0107540205601178,-0.00935837665392124,0.000647360207632928,-0.0121119704906521,-0.0303847432000387,0.0129149351179545,0.00213049738305468,0.00710775858689759,0.00254287145513765,0.00497443809652922,-0.00185086272657338,-0.063058034177183,0.0211789833935631,-0.000216309571803731,8.50766079773618e-05,0.00352845227192281,-0.00276083445687421
2016,1,"STEPHEN STRASBURG",0.732956439511254,0.0165860594923486,0.000237601347037147,0.0885036951461697,-1.9964829307679e-06,0.0323460398306341,-0.0186747472124612,0.0302774476590746,0.00446043220676027,-0.0142588468930608,-0.00141929701951604,0.010786160585862,-0.0024810877209869,0.0154579033042453,0.00203531994159972,-0.0155573993321086,0.0407742042369836,-0.00386135292198712,-0.00155385566623621,0.0144888430999528,-0.0343247285799326,0.0150953214001809,0.0045526135244347,-0.0081057944757681,0.000750313023458953,-0.0116615469622442
2016,0,"NICK VINCENT",-0.765490301426276,0.00441069826294544,6.86531107039212e-05,-0.0472494381408931,-0.0092574704536907,0.0194636782463858,0.0036914744280902,0.00713270913148398,0.00344121378534764,-0.00543611663591084,0.00413242351646423,0.0134751402726575,0.0163678686962746,-0.00134851226069207,0.00749002820677152,-0.021015548835566,0.00883173213515753,-0.00952392895132041,0.00663674388567779,0.0176590074198672,-0.00335000474726197,0.00491923017649013,0.00866693212345568,-0.0125758920972296,-0.00154685230120375,-0.00292711949355114
2016,1,"JESSE HAHN",1.37915866268446,0.00949572759327275,0.000690266905214527,0.125256805753633,0.0652537905209446,-0.0234818833707912,-0.0297814454781456,0.074644352116858,-0.0600130884646942,-0.00998680634410731,-0.00707045869180221,-0.0217376985311924,0.0468558088822146,-0.0264520672866537,0.00946833571364493,0.00231263740747193,-0.0211569924266754,-0.00753718736543046,-0.00532440460108693,2.44162866506579e-05,0.00320102229183621,0.0082389841709015,-0.00621003203667225,0.0204060233800746,0.000910950054575945,-0.00048444297895703
2016,0,"ALFREDO SIMON",-0.658628873397524,0.0405459831348357,0.000472555866470152,-0.126579301731464,0.0135458186227893,-0.00346907802043121,-0.00749456631931703,0.0142617413921487,-0.00971049605134124,-0.0767775698320746,0.0133982545322967,-0.0347067812426617,0.00710387254705774,0.00107885085183787,0.00198396999382572,0.0174246213416626,-0.0277984339285735,-0.00864970936933603,0.00280089614087705,-0.0166799390543269,-0.0525896588857028,0.0839796876171019,0.003457426258037,0.0363200191984557,-0.025565126764886,-0.0108002951648039
2016,1,"JASON MOTTE",1.42566739050976,0.0265503281760244,0.0021644878251796,0.218650243243468,-0.122542385348749,-0.027763227454914,0.0515245607272931,0.0624734806074733,0.128031171896359,-0.0185630980073985,0.0192620470558208,-0.0365492515697087,-0.0988954802652333,-0.0568299210755765,0.0133186943314208,-0.0212733324018864,0.0729220720422343,-0.00772594662929066,-0.00128677267805196,0.0198411161274156,-0.0149815759481615,0.0224099423042882,0.00484197102059416,0.0390722466391235,0.000305966029562947,-0.0616251902318352
2016,0,"JIM JOHNSON",-0.647779394231639,0.00835619512438597,8.97024807330636e-05,-0.055192710732693,0.0118514655052703,0.00733477240656108,-0.0150389331387075,0.00781523953524054,-0.00809255382847507,0.00544012462126702,-0.0310248581425312,0.00342255364342862,0.00164962710565698,0.0165408668798521,0.000719229137839797,0.00787325539361378,0.00656905230732699,-0.00592847639171853,-0.00840380860691765,-0.00765097982378912,0.00254512438913667,-0.0061566344525442,0.00375181500028063,-0.00431275186908066,-0.0215584800119787,0.00318279631319917
2016,0,"NATHAN EOVALDI",-1.11490437883493,0.0109776829310257,0.000435104014387126,-0.109030801451146,-0.000568862371440586,-0.048733846951203,0.0207294971678067,0.0164625421856754,-0.00925472970392375,0.00218771817465667,-0.0036490050318162,0.00366237083683806,0.0111141011935977,-0.00490367065336867,-0.00300746111460565,0.0543384468723956,0.00907461837386828,0.00376699231903533,-0.00233895933526049,-0.0575295782324649,0.0327606168090988,-0.00139482126310478,0.0111068424597703,-0.00382973447292345,-0.00315723306566777,0.000175333591415339
2016,0,"MATT CAIN",-1.02510211262397,0.0102322267649634,0.000325303552901043,-0.0967495741658035,0.0154608702082782,-0.00301110432595508,-0.0115855600192263,-0.0523483295063917,-0.0126339616323214,0.00590499486272169,0.0217235694561493,-0.0135696304101344,0.00985268440014917,0.00840658308407861,-0.00184972472384652,-0.0288979683398042,0.0210894869217371,0.00422180553441227,-0.0164618804822805,0.0232860617531819,-0.000586749005382864,-0.00657354328323284,0.0123937178307073,0.0152959594419771,-0.0301812024316573,0.00994610130631191
2016,0,"ANTHONY DESCLAFANI",-0.823609014944553,0.00571366094262951,0.000105648278632889,-0.0579133453357001,-0.000406580448811763,0.00934772770576702,0.0135491079336695,0.010052993278661,-0.00957388529541254,-0.00953981540466192,-0.00893025012565662,0.00876498518736543,0.0173277029871708,-0.0118642017330828,0.00994177542548475,0.00273905024633032,0.00590918725369905,-0.0160482876950536,0.00201471527568857,-0.00544142308152651,0.0105801709833097,0.00595283150080527,0.012835671185388,-0.00774396603309566,0.00760479775299342,-0.00208359738425384
2016,1,"ALEX WOOD",2.01789636964983,0.0164409193800985,0.00484252267048181,0.240804952174088,0.0631432557656646,-0.0313618065583644,-0.0744877027991094,-0.0124056353599116,-0.0250351580896017,0.0138310665701315,-0.049408340283125,0.0082063111818318,0.00993323404327346,-0.0247936100612115,-0.107532130264441,-0.019408398391754,-0.00290994439781799,0.131449046404005,0.0210943440916303,0.0448862842601803,0.123483618591932,-0.0333773249754623,-0.104430273030984,-0.00885289969648337,-0.00719118255223545,-0.0111455265445341
2016,1,"TREVOR ROSENTHAL",1.55144573599534,0.0236981395342823,0.00253404291982585,0.224185938084427,-0.0722507489459547,0.0295316688053696,7.46684949428519e-05,-0.033914418697235,0.0760201972571607,0.0492003694055865,0.00621480647793205,0.0699488574862858,0.0093253081200433,-0.00498695063684944,0.0267452267734446,-0.106792626300358,-0.00704646265577008,-0.0313791189195101,-0.0209317363453475,0.0925805491347239,-0.0423377616708107,-0.0456626129339074,0.0429849116750821,-0.0705925788637417,0.00237765366241969,0.00267649064152092
